id,jurisdiction,label,slot,verdict,basis,has_span,has_cite
605363d8f1860f86865a,BHR,C2,temporal,covered,absent,0,0
605363d8f1860f86865a,BHR,C2,consequence,covered,absent,0,0
60578ddb280aeca8fc44,OMN,C4,addressee,covered,conceptual,0,1
60578ddb280aeca8fc44,OMN,C4,modality,covered,direct_textual,0,1
60578ddb280aeca8fc44,OMN,C4,action,partial,distributed,0,1
60578ddb280aeca8fc44,OMN,C4,scope,broader,conceptual,0,1
60578ddb280aeca8fc44,OMN,C4,condition,uncovered,absent,0,0
60578ddb280aeca8fc44,OMN,C4,exception,covered,absent,0,0
60578ddb280aeca8fc44,OMN,C4,temporal,covered,absent,0,0
60578ddb280aeca8fc44,OMN,C4,consequence,covered,absent,0,0
606fa369776c1c75f86d,BHR,C1,addressee,covered,direct_textual,0,1
606fa369776c1c75f86d,BHR,C1,modality,covered,conceptual,0,1
606fa369776c1c75f86d,BHR,C1,action,covered,direct_textual,0,1
606fa369776c1c75f86d,BHR,C1,scope,covered,direct_textual,0,1
606fa369776c1c75f86d,BHR,C1,condition,covered,direct_textual,0,1
606fa369776c1c75f86d,BHR,C1,exception,narrower,direct_textual,0,1
606fa369776c1c75f86d,BHR,C1,temporal,broader,direct_textual,0,1
606fa369776c1c75f86d,BHR,C1,consequence,broader,direct_textual,0,1
60c37f733a63eb27f6ff,UAE,C2,addressee,covered,direct_textual,0,1
60c37f733a63eb27f6ff,UAE,C2,modality,uncovered,absent,0,0
60c37f733a63eb27f6ff,UAE,C2,action,uncovered,absent,0,0
60c37f733a63eb27f6ff,UAE,C2,scope,uncovered,absent,0,0
60c37f733a63eb27f6ff,UAE,C2,condition,uncovered,absent,0,0
60c37f733a63eb27f6ff,UAE,C2,exception,partial,conceptual,0,1
60c37f733a63eb27f6ff,UAE,C2,temporal,covered,absent,0,0
60c37f733a63eb27f6ff,UAE,C2,consequence,covered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,addressee,uncovered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,modality,uncovered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,action,uncovered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,scope,uncovered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,condition,uncovered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,exception,uncovered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,temporal,uncovered,absent,0,0
60cba59367c6b5f71d5c,KWT,C5,consequence,uncovered,absent,0,0
60f3ca8161d8c8176449,QAT,C4,addressee,covered,direct_textual,1,1
60f3ca8161d8c8176449,QAT,C4,modality,covered,direct_textual,1,1
60f3ca8161d8c8176449,QAT,C4,action,partial,distributed,1,1
60f3ca8161d8c8176449,QAT,C4,scope,broader,direct_textual,1,1
60f3ca8161d8c8176449,QAT,C4,condition,uncovered,absent,1,0
60f3ca8161d8c8176449,QAT,C4,exception,covered,absent,1,0
60f3ca8161d8c8176449,QAT,C4,temporal,covered,absent,1,0
60f3ca8161d8c8176449,QAT,C4,consequence,covered,absent,1,0
611b7976b614913b69d7,QAT,C2,addressee,partial,direct_textual,0,1
611b7976b614913b69d7,QAT,C2,modality,covered,direct_textual,0,1
611b7976b614913b69d7,QAT,C2,action,covered,distributed,0,1
611b7976b614913b69d7,QAT,C2,scope,partial,direct_textual,0,1
611b7976b614913b69d7,QAT,C2,condition,uncovered,absent,0,0
611b7976b614913b69d7,QAT,C2,exception,covered,absent,0,0
611b7976b614913b69d7,QAT,C2,temporal,covered,absent,0,0
611b7976b614913b69d7,QAT,C2,consequence,covered,absent,0,0
6151660c4352001b1ae5,QAT,C5,addressee,uncovered,absent,0,0
6151660c4352001b1ae5,QAT,C5,modality,uncovered,absent,0,0
6151660c4352001b1ae5,QAT,C5,action,uncovered,absent,0,0
6151660c4352001b1ae5,QAT,C5,scope,uncovered,absent,0,0
6151660c4352001b1ae5,QAT,C5,condition,uncovered,absent,0,0
6151660c4352001b1ae5,QAT,C5,exception,uncovered,absent,0,0
6151660c4352001b1ae5,QAT,C5,temporal,uncovered,absent,0,0
6151660c4352001b1ae5,QAT,C5,consequence,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,addressee,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,modality,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,action,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,scope,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,condition,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,exception,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,temporal,uncovered,absent,0,0
61d0b1e69eb57d1721b3,UAE,C5,consequence,uncovered,absent,0,0
61d49a47646f44ce8155,UAE,C2,addressee,covered,conceptual,0,1
61d49a47646f44ce8155,UAE,C2,modality,uncovered,absent,0,0
61d49a47646f44ce8155,UAE,C2,action,uncovered,absent,0,0
61d49a47646f44ce8155,UAE,C2,scope,partial,direct_textual,0,1
61d49a47646f44ce8155,UAE,C2,condition,uncovered,absent,0,0
61d49a47646f44ce8155,UAE,C2,exception,covered,absent,0,0
61d49a47646f44ce8155,UAE,C2,temporal,covered,absent,0,0
61d49a47646f44ce8155,UAE,C2,consequence,covered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,addressee,uncovered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,modality,uncovered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,action,uncovered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,scope,covered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,condition,covered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,exception,covered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,temporal,uncovered,absent,0,0
61f75d020b9fb110ed15,UAE,C5,consequence,covered,absent,0,0
625f539aff404d8c4257,OMN,C2,addressee,covered,direct_textual,1,1
625f539aff404d8c4257,OMN,C2,modality,covered,direct_textual,1,1
625f539aff404d8c4257,OMN,C2,action,partial,distributed,1,1
625f539aff404d8c4257,OMN,C2,scope,covered,direct_textual,1,1
625f539aff404d8c4257,OMN,C2,condition,partial,distributed,1,1
625f539aff404d8c4257,OMN,C2,exception,covered,absent,0,0
625f539aff404d8c4257,OMN,C2,temporal,narrower,direct_textual,1,1
625f539aff404d8c4257,OMN,C2,consequence,covered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,addressee,uncovered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,modality,uncovered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,action,uncovered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,scope,uncovered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,condition,uncovered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,exception,uncovered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,temporal,uncovered,absent,0,0
630bf8b66fc663fd48f2,KWT,C5,consequence,uncovered,absent,0,0
638c0aa45d39cea3f070,OMN,C3,addressee,covered,direct_textual,0,1
638c0aa45d39cea3f070,OMN,C3,modality,weaker_modality,direct_textual,0,1
638c0aa45d39cea3f070,OMN,C3,action,covered,direct_textual,0,1
638c0aa45d39cea3f070,OMN,C3,scope,covered,direct_textual,0,1
638c0aa45d39cea3f070,OMN,C3,condition,narrower,direct_textual,0,1
638c0aa45d39cea3f070,OMN,C3,exception,broader,distributed,0,1
638c0aa45d39cea3f070,OMN,C3,temporal,uncovered,absent,0,0
638c0aa45d39cea3f070,OMN,C3,consequence,covered,absent,0,0
648c786a42f06d94a631,KWT,C5,addressee,uncovered,absent,0,0
648c786a42f06d94a631,KWT,C5,modality,uncovered,absent,0,0
648c786a42f06d94a631,KWT,C5,action,uncovered,absent,0,0
648c786a42f06d94a631,KWT,C5,scope,uncovered,absent,0,0
648c786a42f06d94a631,KWT,C5,condition,uncovered,absent,0,0
648c786a42f06d94a631,KWT,C5,exception,uncovered,absent,0,0
648c786a42f06d94a631,KWT,C5,temporal,uncovered,absent,0,0
648c786a42f06d94a631,KWT,C5,consequence,uncovered,absent,0,0
64c3b5728e8d129d8b42,KSA,C2,addressee,covered,direct_textual,1,1
64c3b5728e8d129d8b42,KSA,C2,modality,uncovered,absent,0,0
64c3b5728e8d129d8b42,KSA,C2,action,uncovered,absent,0,0
64c3b5728e8d129d8b42,KSA,C2,scope,uncovered,absent,0,0
64c3b5728e8d129d8b42,KSA,C2,condition,covered,absent,0,0
64c3b5728e8d129d8b42,KSA,C2,exception,covered,absent,0,0
64c3b5728e8d129d8b42,KSA,C2,temporal,covered,absent,0,0
64c3b5728e8d129d8b42,KSA,C2,consequence,covered,absent,0,0
64dc1425696925f3774e,KSA,C2,addressee,covered,direct_textual,0,1
64dc1425696925f3774e,KSA,C2,modality,covered,direct_textual,0,1
64dc1425696925f3774e,KSA,C2,action,partial,distributed,0,1
64dc1425696925f3774e,KSA,C2,scope,partial,conceptual,0,1
64dc1425696925f3774e,KSA,C2,condition,covered,direct_textual,0,1
64dc1425696925f3774e,KSA,C2,exception,uncovered,absent,0,0
64dc1425696925f3774e,KSA,C2,temporal,covered,direct_textual,0,1
64dc1425696925f3774e,KSA,C2,consequence,uncovered,absent,0,0
6549d4627006a814be99,BHR,C1,addressee,covered,direct_textual,1,1
6549d4627006a814be99,BHR,C1,modality,covered,direct_textual,1,1
6549d4627006a814be99,BHR,C1,action,covered,direct_textual,1,1
6549d4627006a814be99,BHR,C1,scope,covered,direct_textual,1,1
6549d4627006a814be99,BHR,C1,condition,narrower,direct_textual,1,1
6549d4627006a814be99,BHR,C1,exception,narrower,direct_textual,1,1
6549d4627006a814be99,BHR,C1,temporal,covered,direct_textual,1,1
6549d4627006a814be99,BHR,C1,consequence,broader,direct_textual,1,1
654cab930880471f1a9f,UAE,C2,addressee,covered,direct_textual,0,1
654cab930880471f1a9f,UAE,C2,modality,covered,direct_textual,0,1
654cab930880471f1a9f,UAE,C2,action,uncovered,absent,0,0
654cab930880471f1a9f,UAE,C2,scope,covered,direct_textual,0,1
654cab930880471f1a9f,UAE,C2,condition,uncovered,direct_textual,0,1
654cab930880471f1a9f,UAE,C2,exception,partial,direct_textual,0,1
654cab930880471f1a9f,UAE,C2,temporal,broader,direct_textual,0,1
654cab930880471f1a9f,UAE,C2,consequence,covered,absent,0,0
66f23f92aecaef7e04e7,UAE,C1,addressee,covered,direct_textual,0,1
66f23f92aecaef7e04e7,UAE,C1,modality,covered,direct_textual,0,1
66f23f92aecaef7e04e7,UAE,C1,action,covered,direct_textual,0,1
66f23f92aecaef7e04e7,UAE,C1,scope,covered,direct_textual,0,1
66f23f92aecaef7e04e7,UAE,C1,condition,covered,direct_textual,0,1
66f23f92aecaef7e04e7,UAE,C1,exception,covered,absent,0,0
66f23f92aecaef7e04e7,UAE,C1,temporal,broader,direct_textual,0,1
66f23f92aecaef7e04e7,UAE,C1,consequence,covered,absent,0,0
66f67cf2488a0eeb0488,OMN,C3,addressee,partial,direct_textual,0,1
66f67cf2488a0eeb0488,OMN,C3,modality,weaker_modality,conceptual,0,1
66f67cf2488a0eeb0488,OMN,C3,action,covered,direct_textual,0,1
66f67cf2488a0eeb0488,OMN,C3,scope,partial,direct_textual,0,1
66f67cf2488a0eeb0488,OMN,C3,condition,partial,direct_textual,0,1
66f67cf2488a0eeb0488,OMN,C3,exception,uncovered,direct_textual,0,1
66f67cf2488a0eeb0488,OMN,C3,temporal,covered,absent,0,0
66f67cf2488a0eeb0488,OMN,C3,consequence,covered,absent,0,0
678899e3d554110f6dfa,QAT,C2,addressee,covered,direct_textual,0,1
678899e3d554110f6dfa,QAT,C2,modality,covered,direct_textual,0,1
678899e3d554110f6dfa,QAT,C2,action,partial,conceptual,0,1
678899e3d554110f6dfa,QAT,C2,scope,partial,distributed,0,1
678899e3d554110f6dfa,QAT,C2,condition,uncovered,absent,0,0
678899e3d554110f6dfa,QAT,C2,exception,covered,absent,0,0
678899e3d554110f6dfa,QAT,C2,temporal,covered,absent,0,0
678899e3d554110f6dfa,QAT,C2,consequence,covered,absent,0,0
6842f70085ebb99c3a28,QAT,C3,addressee,covered,direct_textual,0,1
6842f70085ebb99c3a28,QAT,C3,modality,weaker_modality,direct_textual,0,1
6842f70085ebb99c3a28,QAT,C3,action,uncovered,absent,0,0
6842f70085ebb99c3a28,QAT,C3,scope,uncovered,absent,0,0
6842f70085ebb99c3a28,QAT,C3,condition,partial,conceptual,0,1
6842f70085ebb99c3a28,QAT,C3,exception,covered,absent,0,0
6842f70085ebb99c3a28,QAT,C3,temporal,covered,absent,0,0
6842f70085ebb99c3a28,QAT,C3,consequence,broader,direct_textual,0,1
68536ca793825c3579c8,UAE,C5,addressee,uncovered,absent,0,0
68536ca793825c3579c8,UAE,C5,modality,uncovered,absent,0,0
68536ca793825c3579c8,UAE,C5,action,uncovered,absent,0,0
68536ca793825c3579c8,UAE,C5,scope,uncovered,absent,0,0
68536ca793825c3579c8,UAE,C5,condition,uncovered,absent,0,0
68536ca793825c3579c8,UAE,C5,exception,uncovered,absent,0,0
68536ca793825c3579c8,UAE,C5,temporal,uncovered,absent,0,0
68536ca793825c3579c8,UAE,C5,consequence,uncovered,absent,0,0
6875fdce1d93dae8f464,QAT,C2,addressee,covered,conceptual,1,1
6875fdce1d93dae8f464,QAT,C2,modality,covered,direct_textual,1,1
6875fdce1d93dae8f464,QAT,C2,action,partial,direct_textual,1,1
6875fdce1d93dae8f464,QAT,C2,scope,uncovered,absent,0,0
6875fdce1d93dae8f464,QAT,C2,condition,narrower,direct_textual,1,1
6875fdce1d93dae8f464,QAT,C2,exception,covered,absent,0,0
6875fdce1d93dae8f464,QAT,C2,temporal,covered,absent,0,0
6875fdce1d93dae8f464,QAT,C2,consequence,covered,absent,0,0
6894935bcd28c2f57842,UAE,C5,addressee,uncovered,absent,0,0
6894935bcd28c2f57842,UAE,C5,modality,uncovered,absent,0,0
6894935bcd28c2f57842,UAE,C5,action,uncovered,absent,0,0
6894935bcd28c2f57842,UAE,C5,scope,uncovered,absent,0,0
6894935bcd28c2f57842,UAE,C5,condition,uncovered,absent,0,0
6894935bcd28c2f57842,UAE,C5,exception,uncovered,absent,0,0
6894935bcd28c2f57842,UAE,C5,temporal,uncovered,absent,0,0
6894935bcd28c2f57842,UAE,C5,consequence,uncovered,absent,0,0
68baaf1f948aef1864db,BHR,C3,addressee,broader,distributed,0,1
68baaf1f948aef1864db,BHR,C3,modality,weaker_modality,distributed,0,1
68baaf1f948aef1864db,BHR,C3,action,covered,direct_textual,0,1
68baaf1f948aef1864db,BHR,C3,scope,partial,distributed,0,1
68baaf1f948aef1864db,BHR,C3,condition,partial,distributed,0,1
68baaf1f948aef1864db,BHR,C3,exception,covered,absent,0,0
68baaf1f948aef1864db,BHR,C3,temporal,covered,absent,0,0
68baaf1f948aef1864db,BHR,C3,consequence,covered,absent,0,0
68c6f1d8bb4ea701e9ad,KWT,C5,addressee,uncovered,direct_textual,1,1
68c6f1d8bb4ea701e9ad,KWT,C5,modality,uncovered,absent,0,0
68c6f1d8bb4ea701e9ad,KWT,C5,action,uncovered,direct_textual,1,1
68c6f1d8bb4ea701e9ad,KWT,C5,scope,uncovered,absent,0,0
68c6f1d8bb4ea701e9ad,KWT,C5,condition,uncovered,absent,0,0
68c6f1d8bb4ea701e9ad,KWT,C5,exception,uncovered,absent,0,0
68c6f1d8bb4ea701e9ad,KWT,C5,temporal,uncovered,absent,0,0
68c6f1d8bb4ea701e9ad,KWT,C5,consequence,uncovered,absent,0,0
68dd577e4f633a29b5af,UAE,C2,addressee,covered,conceptual,0,1
68dd577e4f633a29b5af,UAE,C2,modality,covered,direct_textual,0,1
68dd577e4f633a29b5af,UAE,C2,action,partial,conceptual,0,1
68dd577e4f633a29b5af,UAE,C2,scope,covered,direct_textual,0,1
68dd577e4f633a29b5af,UAE,C2,condition,uncovered,absent,0,1
68dd577e4f633a29b5af,UAE,C2,exception,covered,absent,0,0
68dd577e4f633a29b5af,UAE,C2,temporal,covered,absent,0,0
68dd577e4f633a29b5af,UAE,C2,consequence,covered,absent,0,0
68ea6b57f06037e3642a,QAT,C2,addressee,covered,direct_textual,1,1
68ea6b57f06037e3642a,QAT,C2,modality,covered,direct_textual,1,1
68ea6b57f06037e3642a,QAT,C2,action,uncovered,absent,1,0
68ea6b57f06037e3642a,QAT,C2,scope,covered,direct_textual,1,1
68ea6b57f06037e3642a,QAT,C2,condition,covered,absent,1,0
68ea6b57f06037e3642a,QAT,C2,exception,covered,absent,1,0
68ea6b57f06037e3642a,QAT,C2,temporal,uncovered,absent,1,0
68ea6b57f06037e3642a,QAT,C2,consequence,covered,absent,1,0
69213474f266630e7d2e,KWT,C4,addressee,narrower,conceptual,0,1
69213474f266630e7d2e,KWT,C4,modality,covered,direct_textual,0,1
69213474f266630e7d2e,KWT,C4,action,covered,direct_textual,0,1
69213474f266630e7d2e,KWT,C4,scope,covered,direct_textual,0,1
69213474f266630e7d2e,KWT,C4,condition,covered,direct_textual,0,1
69213474f266630e7d2e,KWT,C4,exception,uncovered,absent,0,0
69213474f266630e7d2e,KWT,C4,temporal,narrower,direct_textual,0,1
69213474f266630e7d2e,KWT,C4,consequence,covered,absent,0,0
69272b07c429fc49bf1c,UAE,C4,addressee,covered,direct_textual,0,1
69272b07c429fc49bf1c,UAE,C4,modality,covered,direct_textual,0,1
69272b07c429fc49bf1c,UAE,C4,action,partial,direct_textual,0,1
69272b07c429fc49bf1c,UAE,C4,scope,broader,direct_textual,0,1
69272b07c429fc49bf1c,UAE,C4,condition,broader,direct_textual,0,1
69272b07c429fc49bf1c,UAE,C4,exception,covered,absent,0,1
69272b07c429fc49bf1c,UAE,C4,temporal,covered,absent,0,1
69272b07c429fc49bf1c,UAE,C4,consequence,broader,direct_textual,0,1
694de8523e73c6e9de25,BHR,C4,addressee,narrower,direct_textual,0,1
694de8523e73c6e9de25,BHR,C4,modality,covered,direct_textual,0,1
694de8523e73c6e9de25,BHR,C4,action,narrower,direct_textual,0,1
694de8523e73c6e9de25,BHR,C4,scope,covered,distributed,0,1
694de8523e73c6e9de25,BHR,C4,condition,narrower,direct_textual,0,1
694de8523e73c6e9de25,BHR,C4,exception,covered,absent,0,0
694de8523e73c6e9de25,BHR,C4,temporal,covered,absent,0,0
694de8523e73c6e9de25,BHR,C4,consequence,covered,absent,0,0
694fdda8aaa61bc10f04,BHR,C2,addressee,uncovered,direct_textual,0,1
694fdda8aaa61bc10f04,BHR,C2,modality,covered,direct_textual,0,1
694fdda8aaa61bc10f04,BHR,C2,action,uncovered,direct_textual,0,1
694fdda8aaa61bc10f04,BHR,C2,scope,partial,distributed,0,1
694fdda8aaa61bc10f04,BHR,C2,condition,uncovered,direct_textual,0,1
694fdda8aaa61bc10f04,BHR,C2,exception,covered,absent,0,0
694fdda8aaa61bc10f04,BHR,C2,temporal,covered,absent,0,0
694fdda8aaa61bc10f04,BHR,C2,consequence,covered,absent,0,0
6979a8b3ae4965aaa6cb,KSA,C2,addressee,covered,direct_textual,1,1
6979a8b3ae4965aaa6cb,KSA,C2,modality,covered,direct_textual,1,1
6979a8b3ae4965aaa6cb,KSA,C2,action,uncovered,absent,0,0
6979a8b3ae4965aaa6cb,KSA,C2,scope,partial,distributed,1,1
6979a8b3ae4965aaa6cb,KSA,C2,condition,uncovered,absent,0,0
6979a8b3ae4965aaa6cb,KSA,C2,exception,covered,absent,0,0
6979a8b3ae4965aaa6cb,KSA,C2,temporal,uncovered,absent,0,0
6979a8b3ae4965aaa6cb,KSA,C2,consequence,covered,absent,0,0
69b58e021830f95887d2,QAT,C5,addressee,uncovered,absent,0,0
69b58e021830f95887d2,QAT,C5,modality,uncovered,absent,0,0
69b58e021830f95887d2,QAT,C5,action,uncovered,absent,0,0
69b58e021830f95887d2,QAT,C5,scope,uncovered,absent,0,0
69b58e021830f95887d2,QAT,C5,condition,uncovered,absent,0,0
69b58e021830f95887d2,QAT,C5,exception,uncovered,absent,0,0
69b58e021830f95887d2,QAT,C5,temporal,uncovered,absent,0,0
69b58e021830f95887d2,QAT,C5,consequence,uncovered,absent,0,0
6a203dbc97051b044d33,OMN,C2,addressee,partial,direct_textual,1,1
6a203dbc97051b044d33,OMN,C2,modality,covered,direct_textual,1,1
6a203dbc97051b044d33,OMN,C2,action,covered,direct_textual,1,1
6a203dbc97051b044d33,OMN,C2,scope,partial,direct_textual,1,1
6a203dbc97051b044d33,OMN,C2,condition,uncovered,absent,0,0
6a203dbc97051b044d33,OMN,C2,exception,uncovered,absent,0,0
6a203dbc97051b044d33,OMN,C2,temporal,uncovered,absent,0,0
6a203dbc97051b044d33,OMN,C2,consequence,uncovered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,addressee,uncovered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,modality,uncovered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,action,uncovered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,scope,uncovered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,condition,uncovered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,exception,covered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,temporal,covered,absent,0,0
6a494d6e002b2eb6891f,KSA,C5,consequence,covered,absent,0,0
6a58939d7763a7f75783,BHR,C5,addressee,uncovered,absent,0,0
6a58939d7763a7f75783,BHR,C5,modality,uncovered,absent,0,0
6a58939d7763a7f75783,BHR,C5,action,uncovered,absent,0,0
6a58939d7763a7f75783,BHR,C5,scope,uncovered,absent,0,0
6a58939d7763a7f75783,BHR,C5,condition,uncovered,absent,0,0
6a58939d7763a7f75783,BHR,C5,exception,uncovered,absent,0,0
6a58939d7763a7f75783,BHR,C5,temporal,uncovered,absent,0,0
6a58939d7763a7f75783,BHR,C5,consequence,uncovered,absent,0,0
6a624b00ca0fbf0e1a36,QAT,C2,addressee,covered,direct_textual,1,1
6a624b00ca0fbf0e1a36,QAT,C2,modality,covered,direct_textual,1,1
6a624b00ca0fbf0e1a36,QAT,C2,action,partial,conceptual,1,1
6a624b00ca0fbf0e1a36,QAT,C2,scope,covered,direct_textual,1,1
6a624b00ca0fbf0e1a36,QAT,C2,condition,narrower,direct_textual,1,1
6a624b00ca0fbf0e1a36,QAT,C2,exception,uncovered,absent,0,0
6a624b00ca0fbf0e1a36,QAT,C2,temporal,uncovered,absent,0,0
6a624b00ca0fbf0e1a36,QAT,C2,consequence,covered,absent,0,0
6acc001fab7ae67d5cc1,BHR,C2,addressee,partial,conceptual,0,1
6acc001fab7ae67d5cc1,BHR,C2,modality,covered,direct_textual,0,1
6acc001fab7ae67d5cc1,BHR,C2,action,covered,conceptual,0,1
6acc001fab7ae67d5cc1,BHR,C2,scope,partial,direct_textual,0,1
6acc001fab7ae67d5cc1,BHR,C2,condition,partial,direct_textual,0,1
6acc001fab7ae67d5cc1,BHR,C2,exception,narrower,direct_textual,0,1
6acc001fab7ae67d5cc1,BHR,C2,temporal,broader,direct_textual,0,1
6acc001fab7ae67d5cc1,BHR,C2,consequence,covered,absent,0,0
6af2229e2f91a6aac0c2,QAT,C4,addressee,covered,direct_textual,0,1
6af2229e2f91a6aac0c2,QAT,C4,modality,covered,direct_textual,0,1
6af2229e2f91a6aac0c2,QAT,C4,action,covered,direct_textual,0,1
6af2229e2f91a6aac0c2,QAT,C4,scope,narrower,direct_textual,0,1
6af2229e2f91a6aac0c2,QAT,C4,condition,broader,distributed,0,1
6af2229e2f91a6aac0c2,QAT,C4,exception,partial,direct_textual,0,1
6af2229e2f91a6aac0c2,QAT,C4,temporal,covered,absent,0,0
6af2229e2f91a6aac0c2,QAT,C4,consequence,covered,absent,0,0
6af394f25623adb2683f,OMN,C5,addressee,uncovered,absent,0,0
6af394f25623adb2683f,OMN,C5,modality,uncovered,absent,0,0
6af394f25623adb2683f,OMN,C5,action,uncovered,absent,0,0
6af394f25623adb2683f,OMN,C5,scope,uncovered,absent,0,0
6af394f25623adb2683f,OMN,C5,condition,uncovered,absent,0,0
6af394f25623adb2683f,OMN,C5,exception,uncovered,absent,0,0
6af394f25623adb2683f,OMN,C5,temporal,uncovered,absent,0,0
6af394f25623adb2683f,OMN,C5,consequence,uncovered,absent,0,0
6af42ed49c6921bbd552,QAT,C2,addressee,covered,direct_textual,1,1
6af42ed49c6921bbd552,QAT,C2,modality,covered,direct_textual,1,1
6af42ed49c6921bbd552,QAT,C2,action,uncovered,direct_textual,1,1
6af42ed49c6921bbd552,QAT,C2,scope,uncovered,absent,1,0
6af42ed49c6921bbd552,QAT,C2,condition,partial,conceptual,1,1
6af42ed49c6921bbd552,QAT,C2,exception,covered,absent,1,0
6af42ed49c6921bbd552,QAT,C2,temporal,covered,absent,1,0
6af42ed49c6921bbd552,QAT,C2,consequence,broader,direct_textual,1,1
6c10ace17c016a01ce33,OMN,C2,addressee,uncovered,absent,0,0
6c10ace17c016a01ce33,OMN,C2,modality,uncovered,absent,0,0
6c10ace17c016a01ce33,OMN,C2,action,covered,distributed,0,1
6c10ace17c016a01ce33,OMN,C2,scope,uncovered,absent,0,0
6c10ace17c016a01ce33,OMN,C2,condition,covered,absent,0,0
6c10ace17c016a01ce33,OMN,C2,exception,covered,absent,0,0
6c10ace17c016a01ce33,OMN,C2,temporal,covered,absent,0,0
6c10ace17c016a01ce33,OMN,C2,consequence,covered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,addressee,uncovered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,modality,uncovered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,action,uncovered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,scope,uncovered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,condition,uncovered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,exception,uncovered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,temporal,uncovered,absent,0,0
6c5aedb2f7f9734477b6,UAE,C5,consequence,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,addressee,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,modality,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,action,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,scope,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,condition,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,exception,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,temporal,uncovered,absent,0,0
6c92f79f3d90e3d86287,KWT,C5,consequence,uncovered,absent,0,0
6d956b14386c859de5db,OMN,C3,addressee,covered,direct_textual,1,1
6d956b14386c859de5db,OMN,C3,modality,weaker_modality,direct_textual,1,1
6d956b14386c859de5db,OMN,C3,action,uncovered,absent,1,0
6d956b14386c859de5db,OMN,C3,scope,uncovered,absent,1,0
6d956b14386c859de5db,OMN,C3,condition,narrower,direct_textual,1,1
6d956b14386c859de5db,OMN,C3,exception,covered,absent,1,0
6d956b14386c859de5db,OMN,C3,temporal,narrower,direct_textual,1,1
6d956b14386c859de5db,OMN,C3,consequence,broader,direct_textual,1,1
6e7f92ec349444cc19e2,KSA,C4,addressee,covered,direct_textual,0,1
6e7f92ec349444cc19e2,KSA,C4,modality,covered,direct_textual,0,1
6e7f92ec349444cc19e2,KSA,C4,action,partial,distributed,0,1
6e7f92ec349444cc19e2,KSA,C4,scope,broader,direct_textual,0,1
6e7f92ec349444cc19e2,KSA,C4,condition,broader,direct_textual,0,1
6e7f92ec349444cc19e2,KSA,C4,exception,partial,direct_textual,0,1
6e7f92ec349444cc19e2,KSA,C4,temporal,covered,absent,0,0
6e7f92ec349444cc19e2,KSA,C4,consequence,covered,absent,0,0
